mlbamid,steamerid,firstname,lastname,Team,position,bats,p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,BaseRunning,UZR,R,RBI,BABIP,wRAA,DEF_adj
592144,sa658999,Wynton,Bernard,DET,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,26,0.76,0.2,1,0,0.0594,0.0594,0.1735,0.006,0.0092,0.0063,0.0075,0.9208,0.2419,0.1799,0.0399,0.0088,0.0133,0.262672,0.309242,0.368418,0.295321,0.33197,0.0411,0.0218,-0.001,0.001,0,0,0.1047,0.0977,0.308294,-0.019,-0.005333333333
623925,sa659193,Tim,Remes,DET,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,25,0.39,0.2,1,0,0.0703,0.0703,0.2846,0.007,0.0092,0.0063,0.0075,0.9089,0.1931,0.1277,0.0368,0.004,0.0247,0.21245,0.272136,0.343031,0.269036,0.3423,0.0138,0.0078,-0.0007,0.001,0.0003,0,0.0994,0.0998,0.27738429,-0.04,0.01666666667
534809,sa659756,Andrew,Longley,DET,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,28,0.57,0.2,1,0,0.0604,0.0604,0.3599,0.008,0.0092,0.0063,0.0075,0.9178,0.1723,0.1137,0.0343,0.0034,0.0209,0.187751,0.242266,0.300965,0.238956,0.34043,0.0084,0.0048,-0.0005,0.001,0.0005,0,0.088,0.0888,0.27805326,-0.065,0.01666666667
623293,sa659015,Jacob,Kapstein,DET,OF,B,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.28,0.2,1,0,0.0456,0.0456,0.2947,0.008,0.0092,0.0063,0.0075,0.9327,0.151,0.1192,0.0182,0.0023,0.0113,0.161858,0.205818,0.22257,0.192035,0.24072,0.0143,0.0081,-0.0007,0.001,0.0003,0,0.0696,0.0679,0.22027751,-0.104,-0.005333333333
624527,sa659905,Victor,Padron,DET,OF,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,22,0.37,0.2,1,0,0.0515,0.0515,0.2275,0.008,0.0092,0.0063,0.0075,0.9267,0.1777,0.1439,0.0208,0.0027,0.0103,0.191697,0.238658,0.253261,0.219848,0.25331,0.015,0.0086,-0.0008,0.001,0.0002,0,0.0775,0.0734,0.24037909,-0.081,-0.005333333333
640490,sa735837,Adrian,Alfaro,DET,SS,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,20,0.25,0.2,1,0,0.0416,0.0416,0.2059,0.008,0.0092,0.0063,0.0075,0.9366,0.1689,0.1405,0.0198,0.0028,0.0057,0.180171,0.219736,0.225645,0.199591,0.2242,0.0202,0.0117,-0.001,0.001,0,0,0.0701,0.0652,0.22279863,-0.098,0.01
621425,sa658821,Timothy,Robinson,NYA,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.34,0.2,1,0.002,0.0362,0.0382,0.2894,0.009,0.0092,0.0063,0.0075,0.939,0.1573,0.1174,0.02,0.0021,0.0178,0.167527,0.205826,0.250213,0.200279,0.25725,0.017,0.0097,-0.0008,0.001,0.0002,0,0.0744,0.0777,0.21820741,-0.097,-0.005333333333
609280,sa659185,Miguel,Andujar,NYA,3B,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,1.6,0,0,0,0,0,0,0,0.027,22,0.75,1.62,6.5,0,0.3402,0.3402,1.0791,0.052,0.0598,0.0407,0.0488,6.0183,1.4593,1.0205,0.2612,0.0371,0.1405,0.242466,0.286626,0.36821,0.283958,0.31617,0.0668,0.0377,-0.0038,0.007,0.0032,0,0.6599,0.6727,0.27205776,-0.183,0.027
645801,sa708447,Michael,Ford,NYA,1B,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,24,0.66,0.2,1,0.005,0.0906,0.0956,0.1729,0.006,0.0092,0.0063,0.0075,0.8847,0.2239,0.1463,0.0426,0.0023,0.0327,0.253111,0.327541,0.417363,0.321412,0.35247,0.0071,0.004,-0.0005,0.001,0.0005,0,0.1179,0.1179,0.27847364,0.003,-0.01666666667
657239,sa709549,Ty,Mcfarland,NYA,2b,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,25,0.33,0.2,1,0,0.0443,0.0443,0.1834,0.008,0.0092,0.0063,0.0075,0.9339,0.194,0.1463,0.0306,0.0024,0.0147,0.207753,0.247863,0.292774,0.237688,0.26627,0.0184,0.0107,-0.0009,0.001,0.0001,0,0.0846,0.0843,0.24122158,-0.066,0.003333333333
621468,sa658601,Jacob,Scavuzzo,LAN,OF,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.72,0.2,1,0,0.0487,0.0487,0.2378,0.009,0.0092,0.0061,0.0074,0.9288,0.2165,0.15,0.0427,0.0033,0.0205,0.23314,0.275923,0.352479,0.273076,0.33469,0.0106,0.0068,-0.0009,0.001,0.0001,0,0.0906,0.0972,0.28912819,-0.037,-0.005333333333
628364,sa736967,Deivy,Castillo,LAN,OF,L,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,21,0.32,0.2,1,0,0.0401,0.0401,0.304,0.009,0.0092,0.0061,0.0074,0.9374,0.1534,0.1175,0.0191,0.0016,0.0152,0.163559,0.203668,0.235914,0.19532,0.25249,0.0137,0.0088,-0.0011,0.001,-0.0001,0,0.0663,0.0714,0.22090793,-0.101,-0.005333333333
641296,sa705802,Mike,Ahmed,LAN,3b,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,25,0.68,0.2,1,0.002,0.0688,0.0708,0.2676,0.009,0.0092,0.0061,0.0074,0.9067,0.1816,0.1321,0.0276,0.0029,0.019,0.200352,0.263028,0.300174,0.249213,0.3023,0.018,0.0117,-0.0014,0.001,-0.0004,0,0.0838,0.0851,0.25912351,-0.057,0.003333333333
620995,sa658974,Brandon,Lopez,MIN,SS,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,23,0.25,0.2,1,0,0.0486,0.0486,0.2204,0.01,0.0092,0.0063,0.0075,0.9277,0.1834,0.148,0.0257,0.0025,0.0072,0.197756,0.243535,0.254182,0.222512,0.255,0.0135,0.0076,-0.0007,0.001,0.0003,0,0.075,0.07,0.24901074,-0.079,0.01
621478,sa659001,Chad,Christensen,MIN,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,26,0.64,0.2,1,0.001,0.0505,0.0515,0.2902,0.008,0.0092,0.0063,0.0075,0.9267,0.1885,0.1433,0.0279,0.0037,0.0136,0.203314,0.249511,0.28531,0.235963,0.30412,0.0274,0.0146,-0.0007,0.001,0.0003,0,0.0827,0.0799,0.27744289,-0.068,-0.005333333333
623921,sa659188,Logan,Wade,MIN,2b,B,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,25,0.61,0.2,1,0,0.0357,0.0357,0.2281,0.006,0.0092,0.0063,0.0075,0.9446,0.1935,0.1448,0.0328,0.0061,0.0099,0.2049,0.236696,0.283841,0.227691,0.27538,0.0153,0.0092,-0.0009,0.001,0.0001,0,0.0784,0.0782,0.25710685,-0.075,0.003333333333
623323,sa659045,Braden,Bishop,SEA,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.6,0.2,1,0,0.0419,0.0419,0.2173,0.01,0.0092,0.0063,0.0075,0.9344,0.1984,0.1611,0.0256,0.0021,0.0096,0.21238,0.251886,0.275227,0.233564,0.27329,0.0133,0.0073,-0.0006,0.001,0.0004,0,0.0786,0.0762,0.26405594,-0.07,-0.005333333333
623515,sa659066,Drew,Jackson,SEA,SS,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,23,0.68,0.2,1,0,0.0516,0.0516,0.2089,0.008,0.0092,0.0063,0.0075,0.9266,0.1931,0.1547,0.0283,0.0032,0.0069,0.208459,0.254362,0.268316,0.232862,0.26469,0.024,0.0131,-0.0008,0.001,0.0002,0,0.0789,0.0726,0.25922317,-0.07,0.01
622268,sa659038,Donnie,Walton,SEA,SS,B,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,23,0.3,0.2,1,0.001,0.036,0.037,0.1863,0.008,0.0092,0.0063,0.0075,0.9412,0.1656,0.1357,0.0201,0.0017,0.0081,0.176051,0.212055,0.226923,0.195295,0.2162,0.0141,0.0079,-0.0006,0.001,0.0004,0,0.0678,0.0665,0.20880286,-0.101,0.01
642452,sa736758,Ismael,Pena,SEA,OF,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,21,0.3,0.2,1,0,0.0331,0.0331,0.2381,0.008,0.0092,0.0063,0.0075,0.9451,0.1614,0.1282,0.0189,0.0017,0.0126,0.170819,0.203828,0.234479,0.194012,0.23219,0.0151,0.0088,-0.0008,0.001,0.0002,0,0.0688,0.071,0.21199601,-0.102,-0.005333333333
642451,sa737020,Luis,Liberato,SEA,OF,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,21,0.59,0.2,1,0.001,0.0623,0.0633,0.2666,0.006,0.0092,0.0063,0.0075,0.9169,0.2014,0.1434,0.0382,0.0063,0.0135,0.219626,0.272401,0.319269,0.259714,0.32359,0.0151,0.0087,-0.0008,0.001,0.0002,0,0.0899,0.0861,0.29163433,-0.048,-0.005333333333
623980,sa659491,David,Popkins,SLN,OF,,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,27,0.56,0.2,1,0.001,0.0553,0.0563,0.2397,0.011,0.0092,0.0061,0.0074,0.9192,0.2229,0.1544,0.0438,0.0043,0.0205,0.242463,0.291971,0.366207,0.286031,0.35005,0.013,0.0085,-0.0011,0.001,-0.0001,0,0.0938,0.0992,0.30372149,-0.026,-0.005333333333
657423,sa705811,Danny,Diekroeger,SLN,3b,L,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,25,0.6,0.2,1,0,0.0524,0.0524,0.2004,0.01,0.0092,0.0061,0.0074,0.9241,0.1976,0.1516,0.0325,0.0038,0.0097,0.213713,0.261457,0.288432,0.24371,0.27473,0.0134,0.0085,-0.0011,0.001,-0.0001,0,0.0772,0.0774,0.26046576,-0.061,0.003333333333
642423,sa736866,Magneuris,Sierra,SLN,CF,L,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,1.6,0,0,0,0,0.027,21,0.63,1.62,6.6,0,0.2283,0.2283,1.3599,0.0396,0.0607,0.0402,0.049,6.243,1.5612,1.1984,0.2653,0.0324,0.0652,0.250063,0.278816,0.334228,0.266766,0.32022,0.2446,0.157,-0.0172,0.006,-0.0112,0,0.5516,0.5738,0.30738252,-0.279,0.027
643310,sa709000,Michael,Fransoso,PIT,2b,L,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,26,0.49,0.2,1,0,0.0586,0.0586,0.1876,0.009,0.0092,0.0061,0.0074,0.9189,0.1819,0.1445,0.0259,0.0027,0.0088,0.198052,0.251107,0.2609,0.229472,0.24763,0.0159,0.01,-0.0012,0.001,-0.0002,0,0.0724,0.0722,0.23715577,-0.073,0.003333333333
623912,sa660586,Harold,Ramirez,PIT,OF,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,22,0.66,0.2,1,0,0.0471,0.0471,0.1795,0.012,0.0092,0.0061,0.0074,0.9274,0.2525,0.1902,0.0419,0.0086,0.0119,0.272244,0.313457,0.374261,0.299332,0.34274,0.0246,0.017,-0.0023,0.001,-0.0013,0,0.0924,0.0961,0.3236481,-0.015,-0.005333333333
623322,sa658980,Ben,Johnson,KCA,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.53,0.2,1,0,0.0457,0.0457,0.3582,0.009,0.0092,0.0063,0.0075,0.9315,0.1569,0.1182,0.0255,0.0025,0.0107,0.168414,0.212954,0.235635,0.200271,0.2807,0.014,0.0082,-0.0008,0.001,0.0002,0,0.0691,0.0674,0.25644624,-0.097,-0.005333333333
609274,sa659238,Elier,Hernandez,KCA,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,22,0.7,0.2,1,0,0.0358,0.0358,0.2471,0.009,0.0092,0.0063,0.0075,0.9414,0.1964,0.1518,0.0326,0.0036,0.0084,0.208595,0.242699,0.277672,0.229,0.28277,0.0143,0.0087,-0.0009,0.001,0.0001,0,0.0764,0.0748,0.27112778,-0.073,-0.005333333333
623966,sa659239,Jared,Schlehuber,KCA,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,28,0.54,0.2,1,0,0.0656,0.0656,0.2419,0.009,0.0092,0.0063,0.0075,0.9116,0.2101,0.1407,0.0423,0.0039,0.0232,0.23054,0.286589,0.361837,0.282596,0.34191,0.017,0.0097,-0.0008,0.001,0.0002,0,0.0998,0.1001,0.28577982,-0.029,0.003333333333
642779,sa736964,Jose,Sanchez,KCA,OF,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,22,0.26,0.2,1,0,0.0348,0.0348,0.2612,0.008,0.0092,0.0063,0.0075,0.9434,0.165,0.1328,0.0202,0.0024,0.0095,0.174767,0.208995,0.231583,0.195658,0.24129,0.0193,0.0112,-0.0009,0.001,0.0001,0,0.0674,0.067,0.22860923,-0.101,-0.005333333333
571923,sa658637,Ryan,Mathews,OAK,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,27,0.5,0.2,1,0,0.0553,0.0553,0.2608,0.008,0.0092,0.0063,0.0075,0.9229,0.2087,0.1381,0.0425,0.004,0.024,0.226137,0.273751,0.359021,0.274535,0.34561,0.0183,0.0105,-0.0009,0.001,0.0001,0,0.0976,0.1005,0.28609046,-0.036,-0.005333333333
608383,sa658966,Mikey,White,OAK,SS,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,23,0.63,0.2,1,0,0.0473,0.0473,0.2453,0.01,0.0092,0.0063,0.0075,0.9289,0.1872,0.1448,0.0319,0.0027,0.0078,0.201572,0.246078,0.26701,0.228098,0.27324,0.0091,0.0053,-0.0006,0.001,0.0004,0,0.076,0.0717,0.26254939,-0.074,0.01
621006,sa659080,Richie,Martin,OAK,SS,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,22,0.59,0.2,1,0,0.0634,0.0634,0.2042,0.012,0.0092,0.0063,0.0075,0.9108,0.2085,0.1531,0.0405,0.0054,0.0094,0.228881,0.28565,0.31642,0.266408,0.30041,0.025,0.0149,-0.0014,0.001,-0.0004,0,0.0897,0.0815,0.28253157,-0.043,0.01
621034,sa658283,Melvin,Mercedes,OAK,SS,B,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,25,0.69,0.2,1,0,0.0684,0.0684,0.1811,0.007,0.0092,0.0063,0.0075,0.9108,0.1915,0.1555,0.0276,0.0051,0.0034,0.210317,0.268658,0.262863,0.239397,0.25431,0.0173,0.0101,-0.001,0.001,0,0,0.0785,0.0675,0.25633688,-0.065,0.01
621450,sa658783,Skye,Bolt,OAK,OF,B,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.53,0.2,1,0.001,0.0563,0.0573,0.2555,0.009,0.0092,0.0063,0.0075,0.9199,0.1693,0.1273,0.026,0.0025,0.0135,0.183982,0.23707,0.261757,0.222191,0.26364,0.0176,0.0101,-0.0009,0.001,0.0001,0,0.0777,0.0747,0.23663426,-0.079,-0.005333333333
642440,sa736687,Jhonny,Rodriguez,OAK,OF,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,20,0.34,0.2,1,0.001,0.0302,0.0312,0.2769,0.008,0.0092,0.0063,0.0075,0.947,0.1622,0.1251,0.0233,0.0024,0.0115,0.171236,0.202621,0.237071,0.193538,0.24697,0.0127,0.0074,-0.0007,0.001,0.0003,0,0.0676,0.0694,0.22624231,-0.103,-0.005333333333
642456,sa736690,Luis,Barrera,OAK,OF,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,21,0.39,0.2,1,0,0.0413,0.0413,0.2395,0.007,0.0092,0.0063,0.0075,0.938,0.1869,0.1442,0.026,0.0036,0.0132,0.199319,0.23669,0.276813,0.226036,0.27355,0.0176,0.01,-0.0008,0.001,0.0002,0,0.0779,0.0781,0.25072171,-0.076,-0.005333333333
602514,sa659908,Seongmin,Kim,OAK,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,24,0.25,0.2,1,0,0.0382,0.0382,0.2883,0.009,0.0092,0.0063,0.0075,0.939,0.1464,0.1124,0.018,0.0018,0.0143,0.155936,0.194876,0.224502,0.18665,0.23447,0.0147,0.0084,-0.0007,0.001,0.0003,0,0.0669,0.0688,0.20515608,-0.108,0.01666666667
622189,sa659296,Korey,Dunbar,MIA,C,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,23,0.25,0.2,1,0,0.0545,0.0545,0.3536,0.008,0.0092,0.0061,0.0074,0.924,0.142,0.111,0.0193,0.0021,0.0097,0.153769,0.205809,0.210572,0.188771,0.25281,0.0081,0.0051,-0.0007,0.001,0.0003,0,0.0608,0.0615,0.23288153,-0.107,0.01666666667
623922,sa659318,Blake,Barber,MIA,OF,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,27,0.58,0.2,1,0,0.0494,0.0494,0.2317,0.006,0.0092,0.0061,0.0074,0.9311,0.2196,0.1508,0.0437,0.0045,0.0206,0.235831,0.276685,0.358724,0.27535,0.3363,0.0124,0.008,-0.001,0.001,0,0,0.09,0.0984,0.29000291,-0.035,-0.005333333333
585133,sa688986,Arturo,Rodriguez,MIA,C,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,25,0.65,0.2,1,0.001,0.0464,0.0474,0.21,0.007,0.0092,0.0061,0.0074,0.9321,0.2031,0.1507,0.0311,0.0026,0.0187,0.217876,0.259058,0.317017,0.251577,0.29453,0.0049,0.0031,-0.0005,0.001,0.0005,0,0.0819,0.0895,0.259426,-0.055,0.01666666667
623896,sa658848,Jose,Queliz,ARI,C,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,24,0.51,0.2,1,0,0.0256,0.0256,0.2761,0.009,0.0092,0.0061,0.0074,0.9519,0.1748,0.1288,0.0273,0.0024,0.0163,0.183661,0.210725,0.268744,0.209084,0.27173,0.0074,0.0047,-0.0006,0.001,0.0004,0,0.0688,0.0778,0.23766682,-0.09,0.01666666667
623316,sa659072,Breland,Almadova,ARI,OF,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,26,0.64,0.2,1,0.001,0.0572,0.0582,0.2303,0.008,0.0092,0.0061,0.0074,0.9203,0.1983,0.1517,0.0317,0.0038,0.0111,0.215475,0.266085,0.294335,0.247912,0.29113,0.0277,0.017,-0.0017,0.001,-0.0007,0,0.0783,0.0775,0.27276701,-0.058,-0.005333333333
608475,sa659207,Dawel,Lugo,ARI,3B,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,1.6,0,0,0,0,0,0,0,0.027,22,0.73,1.62,6.6,0,0.1951,0.1951,0.9447,0.0396,0.0607,0.0402,0.049,6.2761,1.6105,1.1621,0.2701,0.0496,0.1287,0.256609,0.281292,0.37696,0.282979,0.31754,0.0558,0.036,-0.0053,0.007,0.0017,0,0.5985,0.6689,0.28215625,-0.191,0.027
658061,sa708444,Galli,Cribbs,ARI,SS,L,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0.01,24,0.54,0.2,1,0,0.0394,0.0394,0.2887,0.01,0.0092,0.0061,0.0074,0.9371,0.1678,0.1325,0.0235,0.0064,0.0054,0.179105,0.218583,0.235113,0.202143,0.25673,0.0187,0.0119,-0.0014,0.001,-0.0004,0,0.0628,0.0627,0.2496925,-0.096,0.01
625439,sa694185,B.J.,Lopez,ARI,C,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,22,0.32,0.2,1,0,0.0443,0.0443,0.2337,0.008,0.0092,0.0061,0.0074,0.9341,0.1627,0.1295,0.021,0.0031,0.0092,0.174231,0.21642,0.23272,0.200719,0.23285,0.0098,0.0061,-0.0008,0.001,0.0002,0,0.0639,0.0656,0.21972516,-0.097,0.01666666667
625337,sa691752,Eric,Maria,TBA,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,23,0.21,0.2,1,0,0.0329,0.0329,0.2435,0.009,0.0092,0.0063,0.0075,0.9444,0.1479,0.1195,0.0176,0.0018,0.009,0.156663,0.190996,0.207737,0.178097,0.21088,0.0142,0.0081,-0.0007,0.001,0.0003,0,0.0616,0.0614,0.1985988,-0.115,0.01666666667
621533,sa658602,Benjamin,Turner,SFN,C,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,27,0.63,0.2,1,0,0.0569,0.0569,0.1517,0.007,0.0092,0.0061,0.0074,0.9225,0.2148,0.1659,0.0377,0.0033,0.0079,0.232875,0.280491,0.306725,0.25964,0.2772,0.0066,0.0041,-0.0006,0.001,0.0004,0,0.0788,0.0795,0.26859665,-0.048,0.01666666667
546994,sa658616,C.J.,Hinojosa,SFN,SS,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0.01,22,0.64,0.2,1,0.001,0.0629,0.0639,0.1763,0.007,0.0092,0.0061,0.0074,0.9155,0.2178,0.1594,0.0399,0.0064,0.0121,0.237866,0.290487,0.335004,0.274371,0.30286,0.0076,0.0049,-0.0008,0.001,0.0002,0,0.0855,0.0872,0.28005446,-0.036,0.01
621015,sa659043,Jose,Vizcaino,SFN,3b,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,23,0.53,0.2,1,0.001,0.051,0.052,0.2367,0.009,0.0092,0.0061,0.0074,0.9255,0.1864,0.1385,0.0297,0.0034,0.0148,0.201477,0.248942,0.28899,0.237123,0.28127,0.0111,0.0071,-0.0009,0.001,0.0001,0,0.0762,0.0808,0.25183446,-0.067,0.003333333333
621323,sa659068,Gio,Brusa,SFN,OF,B,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.31,0.2,1,0,0.027,0.027,0.3292,0.008,0.0092,0.0061,0.0074,0.9515,0.147,0.1126,0.0184,0.0024,0.0136,0.154521,0.183119,0.221831,0.178423,0.24576,0.0083,0.0052,-0.0006,0.001,0.0004,0,0.059,0.0676,0.21652329,-0.115,-0.005333333333
613557,sa707788,Matt,Pare,SFN,C,L,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,26,0.45,0.2,1,0.002,0.051,0.053,0.2736,0.012,0.0092,0.0061,0.0074,0.9215,0.1647,0.1221,0.0255,0.0029,0.0142,0.178653,0.230994,0.258792,0.217582,0.26539,0.0069,0.0043,-0.0006,0.001,0.0004,0,0.0709,0.0744,0.23475277,-0.083,0.01666666667
641707,sa709555,Tyler,Horan,SFN,OF,L,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,26,0.7,0.2,1,0.002,0.0689,0.0709,0.2761,0.007,0.0092,0.0061,0.0074,0.9085,0.1986,0.133,0.0364,0.0061,0.0231,0.218741,0.278369,0.34863,0.27315,0.34511,0.0128,0.0083,-0.0011,0.001,-0.0001,0,0.0906,0.0967,0.28457921,-0.037,-0.005333333333
623312,sa658623,Kyle,Johnson,NYN,OF,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,27,0.71,0.2,1,0,0.0668,0.0668,0.2711,0.012,0.0092,0.0061,0.0074,0.9077,0.185,0.1309,0.0391,0.0022,0.0128,0.203803,0.26539,0.29407,0.249059,0.30276,0.0187,0.0112,-0.0011,0.001,-0.0001,0,0.0792,0.077,0.27281369,-0.057,-0.005333333333
571887,sa658903,Jon,Leroux,NYN,1B,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,26,0.4,0.2,1,0,0.0399,0.0399,0.3208,0.009,0.0092,0.0061,0.0074,0.9376,0.1549,0.1137,0.0206,0.002,0.0186,0.165278,0.205085,0.251193,0.201412,0.26937,0.008,0.005,-0.0006,0.001,0.0004,0,0.0675,0.0746,0.22506605,-0.096,-0.01666666667
